"targetUrl","httpStatus","sourcePages","sourceRouteCategories","targetRouteCategory","internal","publicationClass","targetHostname","targetPath","targetPathPrefix","sourceEvidenceCollections","repositoryExactPathExists","repositoryCandidates","caseMismatch","incorrectRelativePath","missingExtension","movedToKnownEvidencePath","retiredSharePointTenantUrl","historicalMicrosoft365TenantUrl","cloudflareGenerated","intentionallyUnavailableExternalResource","sourceMayBeModified","failureType","proposedRemediation","remediationType","finalClassification","exceptionRationale"
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-and-Security.aspx","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161107-256a2723.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-and-Security.aspx","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-and-Security.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161059-54c74f84.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161111-c4f5a28e.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-and-Security.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Invoke-SetupLabDocumentation.v2.ps1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0b7049c5-e22f96ae.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Invoke-SetupLabDocumentation.v2.ps1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Overview.aspx","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161054-c1e19719.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161107-256a2723.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Overview.aspx","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Overview.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Start-Here-20260511161111-98a9efc0.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Start-Here-99e3db81.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161059-54c74f84.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161111-c4f5a28e.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Overview.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Portfolio.pdf","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161104-73e2f828.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b2e76724-204abfee.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Portfolio.pdf","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Logos.aspx","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161050-d13e1f2a.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-e5ae44bf-2fb07fb8.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Logos.aspx","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Logos.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Documentation-91df712a-708f872b.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Documentation-ed718654.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-2fe3b3f2.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-f3b8e315-c3263300.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161051-340dc9bc.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-4637476b-143cc65e.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Logos.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSModule.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6469076c-6369da01.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSModule.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSModule.strings.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-46cc31f9-e2dda29b.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSModule.strings.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSModule/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-abae05ed-1a5c4313.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSModule/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSRepository.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-abeab3a1-bb9c60a7.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSRepository.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSRepository.strings.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0f89a92a-0976bba3.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSRepository.strings.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSRepository/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-abae05ed-1a5c4313.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PSRepository/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagement.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-9419c4b5-f2133e73.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagement.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagement.strings.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-9419c4b5-f2133e73.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagement.strings.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagement/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-7ca23d94-282d0252.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagement/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagementSource.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-05bad7a6-dbedd6a2.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagementSource.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagementSource.strings.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-05bad7a6-dbedd6a2.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagementSource.strings.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagementSource/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-7ca23d94-282d0252.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MSFT_PackageManagementSource/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Merged_custom_PsExt.ps1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161124-dc71a9ef.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-a0f65a9b-f7fc5704.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Merged_custom_PsExt.ps1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Merged_internal.ps1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-7a9c722e-3267ceec.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-ecd55d01-bce6e081.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Merged_internal.ps1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.custom.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-313c4c9e-1ab650c6.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-56a0eab3-cd6ef63f.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.custom.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.internal.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0138f346-9c37175f.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dc45294d-5aa074bc.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.internal.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-5209b515-5853eb20.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dd937cf1-56b196ed.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-5209b515-5853eb20.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-dd937cf1-56b196ed.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Applications/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Authentication.psd1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-4a7b8992-ca68fb90.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6459204f-4bde7657.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Authentication.psd1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Authentication.psm1","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-4a7b8992-ca68fb90.html; http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-6459204f-4bde7657.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Authentication.psm1","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references content that is not present in the reviewed repository collection; source bytes must remain unchanged."
"http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Authentication/index.html","404","http://127.0.0.1:4174/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-de730e10-7ddb6eba.html","preserved-sharepoint-published-derivative","preserved-sharepoint-published-derivative","true","source-of-record-published-derivative","127.0.0.1","/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Microsoft.Graph.Authentication/index.html","/evidence-library/preserved-sharepoint/source/","preserved-sharepoint-export","false","archive/pre-site-upgrade-20260602/index.html; evidence-library/index.html; evidence-library/preserved-sharepoint/index.html; evidence-library/projects/on-prem-home-lab/infrastructure-validation-2026-07/index.html; evidence/public/index.html; index.html","false","false","false","false","false","false","false","false","false","missing-from-preserved-export","Retain the source reference unchanged and expose the unavailable-target classification through its generated wrapper and audit record.","documented-exception","documented-archival-limitation","The preserved export references an unavailable path and basename matching is ambiguous; source bytes must remain unchanged."
